Shipping Point,DepotLongitude,DepotLatitude,Ship to,CusLongitude,CusLatitude,Planned Delivery Date,DOW,Beginning1,Ending1,Beginning2,Ending2,Number of HUs,Dwell Time,Total Volume,Total Weight,AllowedTrucks
2522,121.084957449375,14.5440065750203,70245227,120.9596475,14.40057504,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.163,41.104,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70245227,120.9596475,14.40057504,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.002,1.569,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028697,120.9397588,14.37668578,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.037,9.304,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70133696,120.9403768,14.42217086,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.114,34.692,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70155261,120.9255291,14.40588432,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.028,11.244,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70245227,120.9596475,14.40057504,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.041,9.414,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70034060,120.939023,14.37705205,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70338093,120.9157812,14.31190476,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.006,3.456,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70021869,120.9333781,14.32812213,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.022,9.084,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70021869,120.9333781,14.32812213,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70338093,120.9157812,14.31190476,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.149,33.3,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70034060,120.939023,14.37705205,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.081,22.08,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70034060,120.939023,14.37705205,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70021869,120.9333781,14.32812213,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.008,4.416,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022886,120.9104549,14.29192798,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.004,1.584,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022886,120.9104549,14.29192798,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.033,15.66,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70338093,120.9157812,14.31190476,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.076,17.432,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70081661,121.0005376,14.28264788,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.006,3.552,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70081661,121.0005376,14.28264788,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70081661,121.0005376,14.28264788,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.139,36.988,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030897,120.8896608,14.28197463,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.035,13.872,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70042904,120.8598177,14.40559402,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.016,6.168,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70042904,120.8598177,14.40559402,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70042904,120.8598177,14.40559402,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.011,6.432,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70081661,121.0005376,14.28264788,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.088,23.268,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70129182,120.8685959,14.28049824,2023-05-26,Friday,08:00,17:00,,,2.0,0.45,0.003,0.374,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.023,5.576,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022522,121.1047544,14.29335017,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.006,3.648,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.912,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.061,14.196,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.009,1.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70291214,121.1063327,14.31729449,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.023,13.872,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022522,121.1047544,14.29335017,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022522,121.1047544,14.29335017,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.054,20.764,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080977,121.0850903,14.28008735,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.024,9.372,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080977,121.0850903,14.28008735,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70291214,121.1063327,14.31729449,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.000464,0.204,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70291214,121.1063327,14.31729449,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.012,6.24,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70291214,121.1063327,14.31729449,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.031,18.12,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.264,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70432393,121.1025608,14.29226066,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.117,25.196,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080977,121.0850903,14.28008735,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.036,8.392,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70291214,121.1063327,14.31729449,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.007,3.048,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022455,121.1387774,14.22854258,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022524,121.1577194,14.23646403,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022524,121.1577194,14.23646403,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.009,6.432,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022524,121.1577194,14.23646403,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.264,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022455,121.1387774,14.22854258,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.011,6.432,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030898,121.1242797,14.27550718,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.008,4.416,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030898,121.1242797,14.27550718,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.023,9.396,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022457,121.1095068,14.28915904,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.009,6.432,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022415,121.0868449,14.32729782,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.009,6.522,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022415,121.0868449,14.32729782,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.01,5.776,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022415,121.0868449,14.32729782,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.006,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028746,121.0763258,14.32958007,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.018,10.56,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70570536,121.0838211,14.34015326,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.013,7.92,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022415,121.0868449,14.32729782,2023-05-25,Thursday,08:00,17:00,,,3.0,0.55,0.3,129.073,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022415,121.0868449,14.32729782,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.024,13.608,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028746,121.0763258,14.32958007,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.264,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028746,121.0763258,14.32958007,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.056,17.688,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028746,121.0763258,14.32958007,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.037,11.472,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70570536,121.0838211,14.34015326,2023-06-08,Thursday,08:00,17:00,,,3.0,0.55,0.022,13.464,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017336,121.0568394,14.36182895,2023-05-26,Friday,08:00,17:00,,,1.0,0.35,0.032,9.12,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022420,121.0658884,14.3467741,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.002,1.204,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022420,121.0658884,14.3467741,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.008,4.824,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022420,121.0658884,14.3467741,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.024,9.372,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022538,121.0644222,14.34677074,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.003,2.385,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022420,121.0658884,14.3467741,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.026,14.688,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70426362,121.0503694,14.36804884,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.012,6.96,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017411,121.0635544,14.34603986,2023-05-25,Thursday,08:00,17:00,,,4.0,0.65,0.022,3.288,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022538,121.0644222,14.34677074,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.264,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022538,121.0644222,14.34677074,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.03,15.228,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70426362,121.0503694,14.36804884,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.015,9.672,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70426362,121.0503694,14.36804884,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.107,26.928,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70426362,121.0503694,14.36804884,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.042,8.676,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70248108,121.0347817,14.55570864,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.006,1.014,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022413,121.0124754,14.57461617,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.954,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022413,121.0124754,14.57461617,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.006,3.664,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022413,121.0124754,14.57461617,2023-06-08,Thursday,08:00,17:00,,,4.0,0.65,0.051,29.424,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017219,121.0118975,14.56675824,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.007,1.2,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017135,121.0053684,14.55821333,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.009,1.338,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017135,121.0053684,14.55821333,2023-05-25,Thursday,08:00,17:00,,,5.0,0.75,0.189,57.636,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022413,121.0124754,14.57461617,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.063,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022413,121.0124754,14.57461617,2023-06-08,Thursday,08:00,17:00,,,3.0,0.55,0.012,6.456,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022413,121.0124754,14.57461617,2023-06-08,Thursday,08:00,17:00,,,3.0,0.55,0.113,43.516,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70452776,121.0186705,14.54060322,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.264,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70023048,121.040319,14.533578,2023-05-30,Tuesday,08:00,17:00,,,4.0,0.65,0.954,226.056,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70023048,121.040319,14.533578,2023-05-30,Tuesday,08:00,17:00,,,3.0,0.55,1.459,338.428,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70042736,120.9890733,14.4631398,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.02,11.184,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030740,120.9890733,14.4631398,2023-06-08,Thursday,08:00,17:00,,,3.0,0.55,0.039,23.136,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70042736,120.9890733,14.4631398,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.048,9.772,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030740,120.9890733,14.4631398,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030740,120.9890733,14.4631398,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.48,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70588302,120.9725746,14.4651128,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.005,3.744,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030740,120.9890733,14.4631398,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.036,8.732,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70249072,120.9817314,14.47470242,2023-05-26,Friday,08:00,17:00,,,2.0,0.45,0.037,11.7,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70249072,120.9817314,14.47470242,2023-05-26,Friday,08:00,17:00,,,2.0,0.45,0.01,1.704,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017052,120.9686112,14.4642918,2023-05-29,Monday,08:00,17:00,,,3.0,0.55,0.006,0.87,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022408,120.9977171,14.50078178,2023-06-08,Thursday,08:00,17:00,,,3.0,0.55,0.019,11.28,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70347015,121.0134803,14.49686315,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.019,11.232,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022408,120.9977171,14.50078178,2023-05-25,Thursday,08:00,17:00,,,4.0,0.65,0.256,79.87,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022408,120.9977171,14.50078178,2023-06-08,Thursday,08:00,17:00,,,3.0,0.55,0.039,21.792,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70347015,121.0134803,14.49686315,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.035,8.364,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70289045,121.0214472,14.46967135,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.48,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70511872,121.0260368,14.47606588,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.037,8.568,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70347015,121.0134803,14.49686315,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.034,8.34,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70289045,121.0214472,14.46967135,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.017,6.165,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022421,120.9987539,14.54728988,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.002,1.204,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022421,120.9987539,14.54728988,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.018,10.368,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030331,120.9968481,14.53199759,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.264,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030331,120.9968481,14.53199759,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.036,8.732,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030331,120.9968481,14.53199759,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.006,3.552,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028153,120.9988531,14.54685032,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.012,6.96,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030331,120.9968481,14.53199759,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.013,2.94,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022421,120.9987539,14.54728988,2023-06-08,Thursday,08:00,17:00,,,4.0,0.65,0.035,19.416,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022421,120.9987539,14.54728988,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.061,30.512,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70028153,120.9988531,14.54685032,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.003,2.664,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030331,120.9968481,14.53199759,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.007,3.012,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080447,120.9816939,14.60110082,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.477,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70131805,120.9813255,14.59947543,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.018,10.464,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080447,120.9816939,14.60110082,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.019,11.28,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080447,120.9816939,14.60110082,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.48,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080447,120.9816939,14.60110082,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.009,6.432,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080447,120.9816939,14.60110082,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.247,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70139094,120.9828825,14.6230347,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.003,2.664,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70139094,120.9828825,14.6230347,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.017,6.18,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70131805,120.9813255,14.59947543,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.002,0.864,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70131805,120.9813255,14.59947543,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.022,12.672,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70131805,120.9813255,14.59947543,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.023,9.372,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017414,121.043217,14.60456058,2023-05-25,Thursday,08:00,17:00,,,4.0,0.65,0.061,10.082,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022406,121.042647,14.58891995,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.05,11.568,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70241741,121.0540291,14.58245902,2023-05-29,Monday,08:00,17:00,,,1.0,0.35,0.231,145.152,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70429883,121.0342602,14.60508777,2023-05-26,Friday,08:00,17:00,,,3.0,0.55,0.1,31.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017047,121.0432141,14.60460461,2023-05-26,Friday,08:00,17:00,,,3.0,0.55,0.089,27.104,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70017047,121.0432141,14.60460461,2023-05-26,Friday,08:00,17:00,,,3.0,0.55,0.011,6.656,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022456,121.0856731,14.57602506,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080903,121.042647,14.58891995,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.006,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022456,121.0856731,14.57602506,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.004,1.704,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022456,121.0856731,14.57602506,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.000464,0.204,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022456,121.0856731,14.57602506,2023-05-25,Thursday,08:00,17:00,,,3.0,0.55,0.091,32.912,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080903,121.042647,14.58891995,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.041,8.652,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030639,121.0973381,14.58887714,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.017,12.288,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030639,121.0973381,14.58887714,2023-06-01,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.494,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022456,121.0856731,14.57602506,2023-06-08,Thursday,08:00,17:00,,,2.0,0.45,0.011,6.144,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022456,121.0856731,14.57602506,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.095,27.712,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70030639,121.0973381,14.58887714,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.059,17.136,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70042906,121.08312,14.58070881,2023-06-01,Thursday,08:00,17:00,,,3.0,0.55,0.029,14.136,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70080903,121.042647,14.58891995,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.115,31.296,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70043079,120.9928402,14.60202307,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70043079,120.9928402,14.60202307,2023-06-01,Thursday,08:00,17:00,,,2.0,0.45,0.051,15.846,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70083712,120.9945625,14.61119727,2023-06-01,Thursday,08:00,17:00,,,3.0,0.55,0.11,32.82,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022417,121.0718965,14.55332504,2023-05-25,Thursday,08:00,17:00,,,2.0,0.45,0.01,7.453,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70022417,121.0718965,14.55332504,2023-06-08,Thursday,08:00,17:00,,,4.0,0.65,0.054,31.776,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70031058,121.0716175,14.55333505,2023-05-25,Thursday,08:00,17:00,,,1.0,0.35,0.012,7.2,"{4w, 6w, 10w}"
2522,121.084957449375,14.5440065750203,70133695,121.0802197,14.57625194,2023-06-08,Thursday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{4w, 6w, 10w}"
